"","factorName","coefficents"
"Person.ID.182092","Person.ID.182092",-18.8405021768933
"Person.ID.182172","Person.ID.182172",-1.30459683338212
"Person.ID.182312","Person.ID.182312",-0.489681585254814
"Person.ID.182377","Person.ID.182377",-1.13232697796886
"Person.ID.182427","Person.ID.182427",-0.0842981731978564
"Person.ID.182442","Person.ID.182442",-1.89571627844749
"Person.ID.182452","Person.ID.182452",-0.74669797754132
"Person.ID.182462","Person.ID.182462",-18.0781089567093
"Person.ID.182467","Person.ID.182467",-19.4284821935267
"Person.ID.182497","Person.ID.182497",18.2963650662414
"Person.ID.182502","Person.ID.182502",-0.694850349837941
"Person.ID.182512","Person.ID.182512",-2.34473984223195
"Person.ID.182522","Person.ID.182522",-17.8959653478311
"Person.ID.182527","Person.ID.182527",17.0707426622808
"Person.ID.182542","Person.ID.182542",17.0666659148568
"Person.ID.182547","Person.ID.182547",-0.272354957267164
"Person.ID.182567","Person.ID.182567",-4.67577559973207
"Person.ID.182602","Person.ID.182602",-0.298405104167796
"Person.ID.182697","Person.ID.182697",-0.654536108160615
"Person.ID.182722","Person.ID.182722",-1.09996289444702
"Person.ID.182797","Person.ID.182797",0.879698764319828
"Person.ID.182837","Person.ID.182837",0.753313767179558
"Person.ID.182892","Person.ID.182892",-2.45520530965489
"Person.ID.182907","Person.ID.182907",-0.961394375342402
"Person.ID.182962","Person.ID.182962",-0.842226748624973
"Person.ID.184587","Person.ID.184587",-0.619481055806586
"Person.ID.184622","Person.ID.184622",0.37263196038266
"Person.ID.184627","Person.ID.184627",-1.1932983817593
"Person.ID.185007","Person.ID.185007",-0.252418854416548
"Person.ID.185082","Person.ID.185082",-19.1419855866474
"Person.ID.185642","Person.ID.185642",17.4593336548137
"Person.ID.185862","Person.ID.185862",-1.90742331262332
"Person.ID.186082","Person.ID.186082",15.3214928866034
"Person.ID.186212","Person.ID.186212",-0.819890396139023
"Person.ID.186302","Person.ID.186302",-0.174764342879101
"Person.ID.186672","Person.ID.186672",-1.26244807888405
"Person.ID.187087","Person.ID.187087",16.9365699107241
"Person.ID.187147","Person.ID.187147",-2.44681614415378
"Person.ID.187202","Person.ID.187202",0.0310457285723719
"Person.ID.187537","Person.ID.187537",-19.8392747070631
"Person.ID.187542","Person.ID.187542",-19.7869862407869
"Person.ID.187917","Person.ID.187917",-3.02193179509675
"Person.ID.188557","Person.ID.188557",-1.92548156769299
"Person.ID.189467","Person.ID.189467",-1.3912236325565
"Person.ID.189472","Person.ID.189472",-3.08922360777474
"Person.ID.189487","Person.ID.189487",0.0508554288436798
"Person.ID.189492","Person.ID.189492",0.179253854810659
"Person.ID.189582","Person.ID.189582",-2.4815168742329
"Person.ID.189627","Person.ID.189627",-2.0809693464644
"Person.ID.189637","Person.ID.189637",-19.7052231613227
"Person.ID.189652","Person.ID.189652",-0.959099585052717
"Person.ID.189742","Person.ID.189742",16.5880165610134
"Person.ID.189777","Person.ID.189777",16.19463679933
"Person.ID.189787","Person.ID.189787",-1.00059974561961
"Person.ID.190352","Person.ID.190352",-1.15501708371291
"Person.ID.190532","Person.ID.190532",-2.67074631515084
"Person.ID.190542","Person.ID.190542",15.3681871330726
"Person.ID.190572","Person.ID.190572",-18.4271681420505
"Person.ID.190602","Person.ID.190602",-2.21086179587752
"Person.ID.191092","Person.ID.191092",-2.04575240849713
"Person.ID.191387","Person.ID.191387",-2.19217003526377
"Person.ID.192047","Person.ID.192047",16.2104182819283
"Person.ID.192172","Person.ID.192172",-17.6422621046286
"Person.ID.192307","Person.ID.192307",-1.69626862274445
"Person.ID.192362","Person.ID.192362",-0.669246319244316
"Person.ID.192927","Person.ID.192927",-0.433006950130453
"Person.ID.193007","Person.ID.193007",-1.75536729484074
"Person.ID.193072","Person.ID.193072",-19.9590525948027
"Person.ID.193342","Person.ID.193342",-18.6810914226926
"Person.ID.193362","Person.ID.193362",-17.6836898071572
"Person.ID.193802","Person.ID.193802",-0.0769712191088548
"Person.ID.193907","Person.ID.193907",-1.63266742455109
"Person.ID.194187","Person.ID.194187",-0.197148466577756
"Person.ID.194237","Person.ID.194237",-0.682737369953778
"Person.ID.194537","Person.ID.194537",17.507801285325
"Person.ID.195202","Person.ID.195202",-0.49883157107886
"Person.ID.195677","Person.ID.195677",-0.520293490475321
"Person.ID.195862","Person.ID.195862",-1.33636165068704
"Person.ID.195867","Person.ID.195867",-0.19944036903225
"Person.ID.196312","Person.ID.196312",-2.00148063812756
"Person.ID.196717","Person.ID.196717",17.6550471906991
"Person.ID.197072","Person.ID.197072",-18.6099332126129
"Person.ID.197962","Person.ID.197962",-0.819688079510442
"Person.ID.198112","Person.ID.198112",16.6801683101838
"Person.ID.198187","Person.ID.198187",0.144360461865851
"Person.ID.198212","Person.ID.198212",-1.77361136230854
"Person.ID.198432","Person.ID.198432",-1.25046480000711
"Person.ID.198757","Person.ID.198757",-1.42376045695896
"Person.ID.199052","Person.ID.199052",-1.3935226001283
"Person.ID.1100772","Person.ID.1100772",-1.64481342954063
"Person.ID.1101532","Person.ID.1101532",0.671076122460956
"Person.ID.1102562","Person.ID.1102562",-0.559134778624746
"Person.ID.1102762","Person.ID.1102762",-1.6489026977112
"Person.ID.1103002","Person.ID.1103002",-0.485164022221245
"Person.ID.1103557","Person.ID.1103557",-2.05471370415706
"Person.ID.1103787","Person.ID.1103787",1.19661785324876
"Person.ID.1103852","Person.ID.1103852",-0.523545096548287
"Person.ID.1104057","Person.ID.1104057",16.9898071399883
"Person.ID.1104707","Person.ID.1104707",-1.57346957000819
"Person.ID.1105337","Person.ID.1105337",-0.397174757118056
"Person.ID.1105342","Person.ID.1105342",-2.59948641452947
"Person.ID.1106227","Person.ID.1106227",-0.445654931588085
"Person.ID.1106282","Person.ID.1106282",-1.77112980792309
"Person.ID.1106357","Person.ID.1106357",0.574289113782514
"Person.ID.1106802","Person.ID.1106802",-19.568047769554
"Person.ID.1107242","Person.ID.1107242",-2.27036161123018
"Person.ID.1107262","Person.ID.1107262",-0.797590856440151
"Person.ID.1107602","Person.ID.1107602",-2.30713889312859
"Person.ID.1107667","Person.ID.1107667",-0.416290719640782
"Person.ID.1107862","Person.ID.1107862",-1.57500635385811
"Person.ID.1107987","Person.ID.1107987",-18.9390110975936
"Person.ID.1108162","Person.ID.1108162",-2.11996950958057
"Person.ID.1108847","Person.ID.1108847",-1.50036203384444
"Person.ID.1108962","Person.ID.1108962",0.938063487972192
"Person.ID.1109052","Person.ID.1109052",0.357064618179251
"Person.ID.1109222","Person.ID.1109222",-17.7310252615667
"Person.ID.1110177","Person.ID.1110177",-1.47328616676902
"Person.ID.1110202","Person.ID.1110202",-3.080496299401
"Person.ID.1110437","Person.ID.1110437",-1.73169408968603
"Person.ID.1110457","Person.ID.1110457",0.166649391635491
"Person.ID.1110472","Person.ID.1110472",-2.02018093722286
"Person.ID.1110517","Person.ID.1110517",-2.09425875925511
"Person.ID.1110607","Person.ID.1110607",-1.65367388457157
"Person.ID.1111122","Person.ID.1111122",-1.68022253034563
"Person.ID.1111192","Person.ID.1111192",-1.31518461969935
"Person.ID.1111197","Person.ID.1111197",-19.4966322475651
"Person.ID.1111402","Person.ID.1111402",-0.6764664939695
"Person.ID.1111537","Person.ID.1111537",-1.12587922491274
"Person.ID.1112162","Person.ID.1112162",-18.2174498772833
"Person.ID.1112562","Person.ID.1112562",-1.28362209385669
"Person.ID.1113027","Person.ID.1113027",-19.9018077188002
"Person.ID.1113052","Person.ID.1113052",-38.5096625894004
"Person.ID.1113192","Person.ID.1113192",-0.0538836082014513
"Person.ID.1113607","Person.ID.1113607",-0.659058764360363
"Person.ID.1113942","Person.ID.1113942",-1.92754057501727
"Person.ID.1114227","Person.ID.1114227",-0.877831839352171
"Person.ID.1114552","Person.ID.1114552",-1.43430012051323
"Person.ID.1115007","Person.ID.1115007",-0.13848793070717
"Person.ID.1115217","Person.ID.1115217",-1.4436134843572
"Person.ID.1115247","Person.ID.1115247",-0.383316247118457
"Person.ID.1115407","Person.ID.1115407",-0.212610684864742
"Person.ID.1115417","Person.ID.1115417",16.0167638416909
"Person.ID.1115867","Person.ID.1115867",-3.20090438291419
"Person.ID.1116057","Person.ID.1116057",-18.6087164928962
"Person.ID.1116157","Person.ID.1116157",-1.02895504446766
"Person.ID.1117317","Person.ID.1117317",-19.5069784168789
"Person.ID.1117422","Person.ID.1117422",-17.9080782215844
"Person.ID.1117462","Person.ID.1117462",-0.744150024628897
"Person.ID.1117502","Person.ID.1117502",-19.3195352404034
"Person.ID.1117972","Person.ID.1117972",-20.3506916005403
"Person.ID.1118747","Person.ID.1118747",-17.3186441466705
"Person.ID.1119282","Person.ID.1119282",-1.90492317924641
"Person.ID.1119312","Person.ID.1119312",1.32024187918435
"Person.ID.1119322","Person.ID.1119322",-2.24113541958895
"Person.ID.1119372","Person.ID.1119372",-0.948319801396986
"Person.ID.1119932","Person.ID.1119932",1.41194554349894
"Person.ID.1120797","Person.ID.1120797",-17.5034467138635
"Person.ID.1121822","Person.ID.1121822",-17.7958614592779
"Person.ID.1121892","Person.ID.1121892",-18.1966813157101
"Person.ID.1122392","Person.ID.1122392",-18.0981046175931
"Person.ID.1123092","Person.ID.1123092",-0.725409594154984
"Person.ID.1123132","Person.ID.1123132",17.5308995627039
"Person.ID.1123547","Person.ID.1123547",-0.794691158295507
"Person.ID.1124477","Person.ID.1124477",-1.90052206729307
"Person.ID.1124577","Person.ID.1124577",-0.127547779840915
"Person.ID.1124692","Person.ID.1124692",-17.4541498451931
"Person.ID.1124722","Person.ID.1124722",16.2385682731883
"Person.ID.1124832","Person.ID.1124832",-18.9897142000271
"Person.ID.1124932","Person.ID.1124932",-1.68037826570681
"Person.ID.1125287","Person.ID.1125287",1.82756858757726
"Person.ID.1126007","Person.ID.1126007",-3.00071901171366
"Person.ID.1126162","Person.ID.1126162",15.9347123931888
"Person.ID.1126217","Person.ID.1126217",-19.3800154709547
"Person.ID.1126247","Person.ID.1126247",-1.00408851022245
"Person.ID.1126917","Person.ID.1126917",-1.1186773187932
"Person.ID.1126927","Person.ID.1126927",-1.76564626217352
"Person.ID.1127397","Person.ID.1127397",-0.252478699053069
"Person.ID.1127447","Person.ID.1127447",-2.46156085271403
"Person.ID.1129127","Person.ID.1129127",-19.0127637699827
"Person.ID.1129467","Person.ID.1129467",-19.5007611568225
"Person.ID.1129492","Person.ID.1129492",-19.2505602913286
"Person.ID.1129622","Person.ID.1129622",-1.5934301440436
"Person.ID.1129752","Person.ID.1129752",16.1850595621961
"Person.ID.1130082","Person.ID.1130082",-2.24118500152415
"Person.ID.1130502","Person.ID.1130502",35.9395058174628
"Person.ID.1130642","Person.ID.1130642",-1.05906778299623
"Person.ID.1130967","Person.ID.1130967",-0.24705070606541
"Person.ID.1131372","Person.ID.1131372",-2.17822216204852
"Person.ID.1131432","Person.ID.1131432",-2.14818732927542
"Person.ID.1131502","Person.ID.1131502",-1.56813776565697
"Person.ID.1131527","Person.ID.1131527",-19.6011749315319
"Person.ID.1132222","Person.ID.1132222",0.104279092268675
"Person.ID.1132232","Person.ID.1132232",-2.7190231253831
"Person.ID.1132247","Person.ID.1132247",-0.99860023609085
"Person.ID.1132927","Person.ID.1132927",-1.58577779555621
"Person.ID.1132957","Person.ID.1132957",-0.668103533724788
"Person.ID.1133557","Person.ID.1133557",-0.889082733122409
"Person.ID.1134907","Person.ID.1134907",-2.57185996427059
"Person.ID.1135027","Person.ID.1135027",-2.39494403537978
"Person.ID.1135457","Person.ID.1135457",18.8910344387301
"Person.ID.1135652","Person.ID.1135652",-18.1089411641528
"Person.ID.1135862","Person.ID.1135862",-1.41511308860617
"Person.ID.1136607","Person.ID.1136607",-0.0104224463356365
"Person.ID.1137272","Person.ID.1137272",-37.4304495373004
"Person.ID.1137427","Person.ID.1137427",-19.1426957827614
"Person.ID.1137507","Person.ID.1137507",-18.6520319834542
"Person.ID.1138567","Person.ID.1138567",-1.46272476077331
"Person.ID.1139532","Person.ID.1139532",-19.7299628856695
"Person.ID.1139852","Person.ID.1139852",17.5833306404198
"Person.ID.1139962","Person.ID.1139962",-3.16056549156395
"Person.ID.1140282","Person.ID.1140282",-0.28732350410408
"Person.ID.1140307","Person.ID.1140307",0.656424158299738
"Person.ID.1140417","Person.ID.1140417",-1.1045913027525
"Person.ID.1140882","Person.ID.1140882",-17.9885698926666
"Person.ID.1141012","Person.ID.1141012",-1.43841205556508
"Person.ID.1142182","Person.ID.1142182",0.19319314488313
"Person.ID.1142457","Person.ID.1142457",-0.530468533921677
"Person.ID.1143357","Person.ID.1143357",-3.04610973373122
"Person.ID.1143452","Person.ID.1143452",-19.7933157584769
"Person.ID.1143802","Person.ID.1143802",-0.780101430330344
"Person.ID.1143992","Person.ID.1143992",-2.069344004445
"Person.ID.1144177","Person.ID.1144177",-2.91713493531369
"Person.ID.1144267","Person.ID.1144267",-18.6426013293699
"Person.ID.1144462","Person.ID.1144462",0.637452385576163
"Person.ID.1144472","Person.ID.1144472",-2.37854923715118
"Person.ID.1144477","Person.ID.1144477",-2.14606893384966
"Person.ID.1144632","Person.ID.1144632",-2.01576197800189
"Person.ID.1144652","Person.ID.1144652",0.0724513462655975
"Person.ID.1144767","Person.ID.1144767",0.03657257881966
"Person.ID.1145977","Person.ID.1145977",17.8448226255196
"Person.ID.1146262","Person.ID.1146262",-0.236782996137095
"Person.ID.1146697","Person.ID.1146697",-3.11506953381053
"Person.ID.1146827","Person.ID.1146827",-1.43434322123415
"Person.ID.1146987","Person.ID.1146987",-1.44281710731229
"Person.ID.1147222","Person.ID.1147222",-1.70736585598235
"Person.ID.1147382","Person.ID.1147382",-0.542686088879489
"Person.ID.1147387","Person.ID.1147387",18.9866418053562
"Person.ID.1147502","Person.ID.1147502",16.0134441445634
"Person.ID.1147717","Person.ID.1147717",-17.4536270847735
"Person.ID.1147722","Person.ID.1147722",0.348826290078495
"Person.ID.1147827","Person.ID.1147827",-1.36977764311438
"Person.ID.1148087","Person.ID.1148087",-0.156228033981758
"Person.ID.1148102","Person.ID.1148102",15.7063918532228
"Person.ID.1148202","Person.ID.1148202",-18.7899500833573
"Person.ID.1148597","Person.ID.1148597",-20.8668481017767
"Person.ID.1148997","Person.ID.1148997",-1.00791202029377
"Person.ID.1149052","Person.ID.1149052",-2.64608482419722
"Person.ID.1149107","Person.ID.1149107",-2.08845361075104
"Person.ID.1149767","Person.ID.1149767",-0.00597760058761667
"Person.ID.1158617","Person.ID.1158617",17.1785677857142
"Person.ID.1159607","Person.ID.1159607",-3.70546797003316
"Person.ID.1162462","Person.ID.1162462",-1.4353412286842
"Person.ID.1165032","Person.ID.1165032",0.92882390517415
"Person.ID.1166802","Person.ID.1166802",-1.23536044746338
"Person.ID.1168282","Person.ID.1168282",-0.815163533119109
"Person.ID.1175512","Person.ID.1175512",-1.69976957607682
"Person.ID.1178022","Person.ID.1178022",-2.81783781442528
"Person.ID.1178232","Person.ID.1178232",-18.975579737292
"Person.ID.1246732","Person.ID.1246732",16.3979230984159
"Person.ID.1251602","Person.ID.1251602",-19.7571679247947
"Person.ID.1255532","Person.ID.1255532",-1.50193926446239
"Person.ID.1289377","Person.ID.1289377",-1.27248606052571
"Person.ID.1290727","Person.ID.1290727",-1.98063496795373
"Person.ID.1291112","Person.ID.1291112",17.269573651114
"Person.ID.1296177","Person.ID.1296177",-18.1116001424189
"Person.ID.1297092","Person.ID.1297092",-17.2404840879491
"Person.ID.1297202","Person.ID.1297202",-2.99219411207746
"Person.ID.1297392","Person.ID.1297392",-17.4596517863084
"Person.ID.1301472","Person.ID.1301472",-2.39725505649047
"Person.ID.1308557","Person.ID.1308557",0.0745256646117074
"Person.ID.1314487","Person.ID.1314487",-1.8219023441823
"Person.ID.1314557","Person.ID.1314557",-18.1660944955692
"Person.ID.1314962","Person.ID.1314962",-20.0696415936365
"Person.ID.1315992","Person.ID.1315992",-1.19954595599843
"Person.ID.1322697","Person.ID.1322697",17.5591910689806
"Person.ID.1323217","Person.ID.1323217",-1.77596371870837
"Person.ID.1330592","Person.ID.1330592",-3.55916531278217
"Person.ID.1342122","Person.ID.1342122",-1.67517852105003
"Person.ID.1348432","Person.ID.1348432",2.53645335923303
"Person.ID.1350047","Person.ID.1350047",16.4552619043215
"Person.ID.1351122","Person.ID.1351122",17.5811287684305
"Person.ID.1359677","Person.ID.1359677",17.9422969344286
"Person.ID.1361647","Person.ID.1361647",16.5024011006471
"Person.ID.1366782","Person.ID.1366782",-1.65602049409749
"Person.ID.1372082","Person.ID.1372082",-18.4414682290563
"Person.ID.1373802","Person.ID.1373802",-1.17398298958693
"Person.ID.1378492","Person.ID.1378492",16.1521208563645
"Person.ID.1381382","Person.ID.1381382",-3.01142456164432
"Person.ID.1393152","Person.ID.1393152",-0.714086282978316
"Person.ID.1395587","Person.ID.1395587",-19.3073926469217
"Person.ID.1397672","Person.ID.1397672",0.0104199528874217
"Person.ID.1398112","Person.ID.1398112",-2.0758093096021
"Person.ID.1405312","Person.ID.1405312",-0.590623895798769
"Person.ID.1408232","Person.ID.1408232",-1.2584900290511
"Person.ID.1415187","Person.ID.1415187",-18.2004392199569
"Person.ID.1415357","Person.ID.1415357",15.9813272569158
"Person.ID.1420282","Person.ID.1420282",17.9649001389907
"Person.ID.1421337","Person.ID.1421337",-0.482253188254076
"Person.ID.1431937","Person.ID.1431937",-3.52898088307167
"Person.ID.1438372","Person.ID.1438372",-17.9847726654197
"Person.ID.1444932","Person.ID.1444932",16.7404609156043
"Person.ID.1447447","Person.ID.1447447",-1.77956193512601
"Person.ID.1449137","Person.ID.1449137",-0.221789772227843
"Person.ID.1449272","Person.ID.1449272",-1.35751040929118
"Person.ID.1475172","Person.ID.1475172",16.7581740640879
"Person.ID.1487812","Person.ID.1487812",-1.3037826264354
"Person.ID.1487992","Person.ID.1487992",-0.198515934105594
"Person.ID.1488762","Person.ID.1488762",-0.320909641082816
"Person.ID.1488847","Person.ID.1488847",-19.5747245611407
"Person.ID.1488862","Person.ID.1488862",-0.66428814841368
"Person.ID.1488942","Person.ID.1488942",18.160344753617
"Person.ID.1489582","Person.ID.1489582",-2.00052712309644
"Person.ID.1490032","Person.ID.1490032",-17.988102408855
"Person.ID.1490262","Person.ID.1490262",-17.37011612473
"Person.ID.1491012","Person.ID.1491012",17.4601656338854
"Person.ID.1491302","Person.ID.1491302",0.129431988868801
"Person.ID.1491312","Person.ID.1491312",-1.64097222834486
"Person.ID.1491322","Person.ID.1491322",17.2966829727891
"Person.ID.1491327","Person.ID.1491327",-1.0216403703776
"Person.ID.1491582","Person.ID.1491582",-19.2312310859838
"Person.ID.1492057","Person.ID.1492057",-1.55812292362079
"Person.ID.1492632","Person.ID.1492632",16.0361421046343
"Person.ID.1493292","Person.ID.1493292",-17.604621648506
"Person.ID.1493297","Person.ID.1493297",-1.18798971022622
"Person.ID.1493302","Person.ID.1493302",-2.34849125446846
"Person.ID.1493317","Person.ID.1493317",-1.84047745366172
"Person.ID.1493697","Person.ID.1493697",-1.53784446671441
"Person.ID.1493767","Person.ID.1493767",-1.01245436412661
"Person.ID.1494072","Person.ID.1494072",-1.03088938692981
"Person.ID.1494852","Person.ID.1494852",-1.18879857945343
"Person.ID.1495142","Person.ID.1495142",-0.10346017407281
"Person.ID.1495207","Person.ID.1495207",18.1337694640745
"Person.ID.1495212","Person.ID.1495212",-1.67024284920605
"Person.ID.1495452","Person.ID.1495452",-2.00281349511761
"Person.ID.1495867","Person.ID.1495867",-20.0301253917275
"Person.ID.1497302","Person.ID.1497302",-2.45095141602598
"Person.ID.1497457","Person.ID.1497457",-0.456329227108243
"Person.ID.1497802","Person.ID.1497802",1.38118090831145
"Person.ID.1497807","Person.ID.1497807",17.5834628248024
"Person.ID.1497897","Person.ID.1497897",17.1257963144263
"Person.ID.1497907","Person.ID.1497907",-1.90602261799898
"Person.ID.1498962","Person.ID.1498962",-1.62494670763505
"Person.ID.1499667","Person.ID.1499667",-2.24232068112039
"Person.ID.1500012","Person.ID.1500012",15.9973131142666
"Person.ID.1500137","Person.ID.1500137",0.83874863381123
"Person.ID.1500142","Person.ID.1500142",0.265507985539351
"Person.ID.1500157","Person.ID.1500157",33.8168502643893
"Person.ID.1500177","Person.ID.1500177",-2.06900456149833
"Person.ID.1500182","Person.ID.1500182",0.190257954932814
"Person.ID.1500252","Person.ID.1500252",-1.99091669431538
"Person.ID.1500257","Person.ID.1500257",-1.09195689928291
"Person.ID.1500332","Person.ID.1500332",-1.10288150104429
"Person.ID.1500382","Person.ID.1500382",15.176931479489
"Person.ID.1500392","Person.ID.1500392",-19.0793656647572
"Person.ID.1500412","Person.ID.1500412",-0.796884859303874
"Person.ID.1500417","Person.ID.1500417",-1.54755679366455
"Person.ID.1500447","Person.ID.1500447",-0.308103726102086
"Person.ID.1500472","Person.ID.1500472",-0.980674207259722
"Person.ID.1573352","Person.ID.1573352",-2.01810273872406
"Person.ID.1575052","Person.ID.1575052",-1.61532446309075
"Person.ID.1578662","Person.ID.1578662",-1.40256669124431
"Person.ID.1584022","Person.ID.1584022",-18.5926742154661
"Person.ID.1586442","Person.ID.1586442",-2.82663030299095
"Person.ID.1588387","Person.ID.1588387",-2.21130646135573
"Person.ID.1589572","Person.ID.1589572",-1.59477131108444
"Person.ID.1592577","Person.ID.1592577",-1.26351741578199
"Person.ID.1592662","Person.ID.1592662",-1.43946213696508
"Person.ID.1592977","Person.ID.1592977",-0.676921888422363
"Person.ID.1593217","Person.ID.1593217",-2.57271382222698
"Person.ID.1593492","Person.ID.1593492",-0.509730457776333
"Person.ID.1594827","Person.ID.1594827",-2.05485978301149
"Person.ID.1597827","Person.ID.1597827",-0.696542296355467
"Person.ID.1602087","Person.ID.1602087",-0.868479809776745
"Person.ID.1604692","Person.ID.1604692",0.872465273294498
"Person.ID.1605207","Person.ID.1605207",-1.59382524213787
"Person.ID.1607102","Person.ID.1607102",-0.480968834309065
"Person.ID.1608447","Person.ID.1608447",-0.108196647349038
"Person.ID.1610882","Person.ID.1610882",0.234820128973031
"Person.ID.1613297","Person.ID.1613297",-1.52686222620944
"Person.ID.1615307","Person.ID.1615307",-0.437347060361904
"Person.ID.1615312","Person.ID.1615312",-1.55624378588629
"Person.ID.1620807","Person.ID.1620807",-1.48850313438706
"Person.ID.1623052","Person.ID.1623052",-18.6426880771854
"Person.ID.1624752","Person.ID.1624752",-0.876545008109714
"Person.ID.1631447","Person.ID.1631447",-1.09617628744876
"Person.ID.1633697","Person.ID.1633697",-1.03204270814487
"Person.ID.1636257","Person.ID.1636257",-2.81769713523721
"Person.ID.1636677","Person.ID.1636677",-1.28426904662358
"Person.ID.1636867","Person.ID.1636867",-0.267010968736327
"Person.ID.1636972","Person.ID.1636972",17.6073441332945
"Person.ID.1638122","Person.ID.1638122",-0.867770201360932
"Person.ID.1639457","Person.ID.1639457",0.343963769108283
"Person.ID.1639557","Person.ID.1639557",-1.024779281726
"Person.ID.1641012","Person.ID.1641012",-1.76888706303076
"Person.ID.1643862","Person.ID.1643862",-1.628292939701
"Person.ID.1649042","Person.ID.1649042",-3.41901624526999
"Person.ID.1651607","Person.ID.1651607",-2.31224621261706
"Person.ID.1655457","Person.ID.1655457",-1.6872073900998
"Person.ID.1656157","Person.ID.1656157",17.517957427052
"Person.ID.1657727","Person.ID.1657727",-0.646548484029532
"Person.ID.1657802","Person.ID.1657802",-1.65253744904175
"Person.ID.1659387","Person.ID.1659387",-18.2338911339606
"Person.ID.1659757","Person.ID.1659757",-0.588944959562347
"Person.ID.1662597","Person.ID.1662597",-1.98075733326987
"Person.ID.1663347","Person.ID.1663347",-16.9576038367497
"Person.ID.1663742","Person.ID.1663742",-1.78141990211279
"Person.ID.1665642","Person.ID.1665642",-0.564771962638459
"Person.ID.1668387","Person.ID.1668387",-18.4550533964033
"Person.ID.1672142","Person.ID.1672142",-19.2563568740016
"Person.ID.1679242","Person.ID.1679242",-19.0088016762921
"Person.ID.1679342","Person.ID.1679342",-19.6046982968285
"Person.ID.1680542","Person.ID.1680542",-0.262866028412521
"Person.ID.1681742","Person.ID.1681742",-2.61692805334148
"Person.ID.1682342","Person.ID.1682342",2.02787769878528
"Person.ID.1683982","Person.ID.1683982",-0.94557244542084
"Person.ID.1688972","Person.ID.1688972",-1.45385889424504
"Person.ID.1690307","Person.ID.1690307",-1.03593967348163
"Person.ID.1691177","Person.ID.1691177",-3.12060602492989
"Person.ID.1696062","Person.ID.1696062",-1.37244596258777
"Person.ID.1698007","Person.ID.1698007",-1.47625968845313
"Person.ID.1700027","Person.ID.1700027",-18.88234259592
"Person.ID.1701397","Person.ID.1701397",2.31009574144864
"Person.ID.1701802","Person.ID.1701802",-1.43516634465414
"Person.ID.1704062","Person.ID.1704062",-19.0205269214997
"Person.ID.1705382","Person.ID.1705382",0.548477038692381
"Person.ID.1710372","Person.ID.1710372",-0.923575061177506
"Person.ID.1712437","Person.ID.1712437",0.771727224645023
"Person.ID.1713112","Person.ID.1713112",-18.2668155828736
"Person.ID.1713202","Person.ID.1713202",-19.5817500386215
"Person.ID.1714712","Person.ID.1714712",-19.0392511770782
"Person.ID.1717402","Person.ID.1717402",-0.716836132416938
"Person.ID.1718607","Person.ID.1718607",-2.12765700373964
"Person.ID.1720017","Person.ID.1720017",-1.7601241773854
"Person.ID.1720302","Person.ID.1720302",17.5107379171327
"Person.ID.1720822","Person.ID.1720822",-1.59527665260289
"Person.ID.1722802","Person.ID.1722802",-2.57064943889195
"Person.ID.1723197","Person.ID.1723197",-0.759939556695782
"Person.ID.1724202","Person.ID.1724202",-18.4937533992566
"Person.ID.1726557","Person.ID.1726557",-0.476708435869522
"Person.ID.1726582","Person.ID.1726582",17.7497941767443
"Person.ID.1726602","Person.ID.1726602",16.0962284390383
"Person.ID.1726807","Person.ID.1726807",-1.73915839500277
"Person.ID.1728002","Person.ID.1728002",-1.02568863829183
"Person.ID.1729002","Person.ID.1729002",-2.20888211175789
"Person.ID.1730092","Person.ID.1730092",16.3644174482158
"Person.ID.1730127","Person.ID.1730127",-2.45978629272243
"Person.ID.1730217","Person.ID.1730217",-19.5738099852253
"Person.ID.1730232","Person.ID.1730232",-18.0831045002004
"Person.ID.1730412","Person.ID.1730412",-0.11333520037178
"Person.ID.1730882","Person.ID.1730882",-1.26151216154225
"Person.ID.1733922","Person.ID.1733922",-18.3431384871166
"Person.ID.1734322","Person.ID.1734322",1.29250306449302
"Person.ID.1734762","Person.ID.1734762",-19.5984270197341
"Person.ID.1735097","Person.ID.1735097",-1.25179613498849
"Person.ID.1735967","Person.ID.1735967",-1.01071419043421
"Person.ID.1736497","Person.ID.1736497",17.7735146308204
"Person.ID.1738222","Person.ID.1738222",-20.3382082191637
"Person.ID.1741312","Person.ID.1741312",16.8569669363755
"Person.ID.1741582","Person.ID.1741582",-1.4085979345452
"Person.ID.1741847","Person.ID.1741847",-1.72761829413219
"Person.ID.1742402","Person.ID.1742402",-18.4217397000354
"Person.ID.1744982","Person.ID.1744982",-1.82979481391956
"Person.ID.1746152","Person.ID.1746152",-2.66247669672471
"Person.ID.1748607","Person.ID.1748607",-18.9315243431426
"Person.ID.1750777","Person.ID.1750777",-18.4878228791327
"Person.ID.1754067","Person.ID.1754067",-2.19348755691689
"Person.ID.1755517","Person.ID.1755517",-0.725627584730568
"Person.ID.1758317","Person.ID.1758317",-0.611599009211848
"Person.ID.1763997","Person.ID.1763997",0.874645356838642
"Person.ID.1764597","Person.ID.1764597",-3.0623355337034
"Person.ID.1765697","Person.ID.1765697",0.0386120500474931
"Person.ID.1771797","Person.ID.1771797",-3.07692038958649
"Person.ID.1772017","Person.ID.1772017",-1.27450855709123
"Person.ID.1774572","Person.ID.1774572",-1.75675764500117
"Person.ID.1775597","Person.ID.1775597",-1.27805533892822
