People.score,Avg.People.score,A..papers,A.papers,B.papers,C.papers,Dif.countries,Number.people,PHD,Max.years.univ,Grants.succ,Grants.unsucc,Departments,Perc_non_australian
5372,7.5305912145,3.76529560725,0.0,0.0,7.0,12.0,2,2,1.0,20.0,3.0,7.0,2,0.5
5373,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
5374,7.49481147676,7.49481147676,1.0,1.0,4.0,1.0,1,1,1.0,0.0,0.0,3.0,1,1.0
5375,7.49669144281,7.49669144281,4.0,6.0,7.0,0.0,1,1,1.0,5.0,2.0,2.0,1,1.0
5376,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
5377,7.50436336152,7.50436336152,0.0,0.0,0.0,0.0,1,1,0.0,5.0,0.0,1.0,1,1.0
5378,7.51486464398,7.51486464398,4.0,2.0,6.0,4.0,1,1,0.0,15.0,1.0,1.0,1,1.0
5379,7.4779952424,7.4779952424,18.0,3.0,3.0,0.0,1,1,1.0,5.0,7.0,1.0,1,1.0
5380,7.50436336152,7.50436336152,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1.0,1,0.0
5381,7.51135515111,1.87783878778,3.0,57.0,15.0,4.0,3,4,4.0,50.0,3.0,4.0,1,0.5
5382,7.27397232268,7.27397232268,0.0,0.0,3.0,0.0,1,1,1.0,5.0,0.0,3.0,1,1.0
5383,7.49773484657,2.49924494886,6.0,6.0,1.0,4.0,1,3,2.0,35.0,3.0,2.0,1,1.0
5384,7.50436336152,7.50436336152,13.0,2.0,2.0,3.0,1,1,1.0,15.0,2.0,0.0,1,1.0
5385,7.50436336152,7.50436336152,0.0,2.0,2.0,0.0,1,1,1.0,10.0,0.0,1.0,1,1.0
5386,7.50404437133,7.50404437133,1.0,2.0,4.0,0.0,1,1,1.0,5.0,0.0,2.0,1,1.0
5387,7.52486095502,7.52486095502,5.0,8.0,13.0,1.0,1,1,1.0,5.0,6.0,13.0,1,0.0
5388,7.47835202341,7.47835202341,1.0,0.0,1.0,0.0,0,1,1.0,0.0,1.0,1.0,0,0.0
5389,7.49036300668,7.49036300668,1.0,2.0,1.0,1.0,1,1,1.0,20.0,0.0,5.0,1,1.0
5390,7.50436336152,7.50436336152,4.0,5.0,0.0,2.0,0,1,0.0,0.0,0.0,1.0,1,0.0
5391,7.27577754923,7.27577754923,0.0,1.0,0.0,1.0,1,1,1.0,15.0,0.0,2.0,1,1.0
5392,7.50436336152,7.50436336152,11.0,22.0,3.0,0.0,1,1,1.0,5.0,3.0,1.0,1,1.0
5393,7.50436336152,7.50436336152,1.0,3.0,0.0,1.0,1,1,0.0,10.0,0.0,1.0,1,1.0
5394,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
5395,7.50730495039,7.50730495039,0.0,1.0,2.0,0.0,1,1,0.0,0.0,1.0,2.0,1,0.0
5396,7.48967659688,7.48967659688,0.0,0.0,0.0,0.0,1,1,1.0,5.0,1.0,0.0,1,0.0
5397,7.27988230139,7.27988230139,0.0,0.0,1.0,0.0,1,1,0.0,5.0,0.0,2.0,1,1.0
5398,7.51742570042,3.75871285021,11.0,9.0,6.0,2.0,2,2,2.0,10.0,1.0,5.0,1,0.5
5399,7.51394415814,3.75697207907,16.0,7.0,6.0,0.0,1,2,1.0,5.0,5.0,5.0,2,1.0
5400,7.51331375774,7.51331375774,9.0,3.0,2.0,0.0,1,1,1.0,10.0,2.0,6.0,1,1.0
5401,7.52092499386,1.25348749898,8.0,35.0,26.0,11.0,1,6,4.0,30.0,3.0,16.0,3,1.0
5402,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
5403,7.26498926257,7.26498926257,0.0,1.0,3.0,3.0,1,1,0.0,0.0,0.0,1.0,1,1.0
5404,7.53433272698,7.53433272698,0.0,12.0,10.0,4.0,1,1,1.0,15.0,0.0,2.0,1,0.0
5405,7.76895488105,3.88447744053,6.0,3.0,5.0,0.0,2,2,2.0,25.0,3.0,0.0,2,0.0
5406,7.72549523908,7.72549523908,8.0,15.0,14.0,4.0,1,1,0.0,0.0,1.0,3.0,1,0.0
5407,7.25111085556,7.25111085556,1.0,1.0,1.0,2.0,1,1,1.0,5.0,0.0,2.0,1,1.0
5408,7.52062774572,1.88015693643,7.0,11.0,4.0,1.0,3,4,4.0,35.0,5.0,2.0,1,0.5
5409,7.50757708939,3.75378854469,0.0,4.0,1.0,4.0,2,2,1.0,20.0,2.0,1.0,1,0.0
5410,7.15277451194,1.43055490239,17.0,23.0,8.0,4.0,2,5,3.0,25.0,2.0,6.0,2,0.8
5411,7.28833023385,7.28833023385,6.0,29.0,0.0,3.0,1,1,0.0,20.0,0.0,4.0,1,1.0
5412,7.47908741356,7.47908741356,4.0,8.0,7.0,0.0,1,1,1.0,0.0,0.0,2.0,0,1.0
5413,7.49679430075,3.74839715038,2.0,1.0,2.0,0.0,1,2,0.0,5.0,0.0,2.0,1,1.0
5414,7.9743315188,3.9871657594,0.0,1.0,1.0,1.0,2,2,1.0,10.0,2.0,0.0,1,0.0
5415,7.52372444473,7.52372444473,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,1,1.0
5416,7.2627944569,7.2627944569,0.0,0.0,0.0,1.0,1,1,0.0,5.0,0.0,1.0,1,1.0
5417,7.5034087946,3.7517043973,3.0,7.0,6.0,3.0,1,2,0.0,0.0,1.0,3.0,0,1.0
5418,7.691583145,7.691583145,0.0,4.0,6.0,0.0,1,1,1.0,10.0,1.0,2.0,1,0.0
5419,7.50436336152,7.50436336152,0.0,0.0,1.0,3.0,1,1,0.0,0.0,1.0,2.0,1,1.0
5420,7.4989514265,7.4989514265,1.0,4.0,3.0,0.0,1,1,1.0,15.0,6.0,3.0,1,1.0
5421,7.4903811535,3.74519057675,8.0,15.0,14.0,4.0,1,2,1.0,10.0,1.0,6.0,2,0.0
5422,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
5423,7.26526446223,2.42175482074,5.0,2.0,3.0,2.0,2,3,2.0,10.0,0.0,4.0,2,0.666666666667
5424,7.50436336152,7.50436336152,0.0,0.0,10.0,2.0,1,1,1.0,5.0,0.0,1.0,1,1.0
5425,7.47486985967,3.73743492984,1.0,1.0,1.0,0.0,1,2,2.0,30.0,4.0,1.0,1,1.0
5426,7.5118655889,2.5039551963,31.0,30.0,7.0,0.0,1,3,2.0,35.0,6.0,5.0,2,1.0
5427,7.50436336152,7.50436336152,13.0,8.0,1.0,1.0,1,1,1.0,15.0,1.0,0.0,1,1.0
5428,7.51374695078,3.75687347539,7.0,9.0,5.0,4.0,2,2,1.0,20.0,2.0,4.0,1,0.0
5429,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
5430,7.49633651233,7.49633651233,1.0,7.0,0.0,0.0,1,1,0.0,10.0,1.0,0.0,1,1.0
5431,7.4547956403,3.72739782015,11.0,2.0,15.0,0.0,1,2,2.0,20.0,4.0,4.0,1,1.0
5432,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
5433,7.26220674662,3.63110337331,3.0,5.0,8.0,2.0,1,2,1.0,10.0,0.0,12.0,1,1.0
5434,7.24346338193,3.62173169096,10.0,13.0,3.0,0.0,1,2,2.0,20.0,2.0,4.0,1,1.0
5435,7.25702831172,3.62851415586,1.0,1.0,2.0,2.0,2,2,1.0,5.0,1.0,2.0,1,0.5
5436,7.26014612993,7.26014612993,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,2.0,1,1.0
5437,7.50436336152,7.50436336152,0.0,8.0,0.0,3.0,1,1,1.0,15.0,1.0,0.0,1,1.0
5438,7.50436336152,7.50436336152,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,1,1.0
5439,7.49631457185,7.49631457185,1.0,3.0,1.0,1.0,1,1,1.0,10.0,1.0,1.0,1,0.0
5440,7.27558925835,7.27558925835,0.0,0.0,0.0,0.0,0,1,0.0,5.0,0.0,1.0,1,0.0
5441,7.48632377305,7.48632377305,1.0,0.0,7.0,1.0,1,1,1.0,5.0,0.0,1.0,1,1.0
5442,7.26539514685,3.63269757343,3.0,2.0,8.0,7.0,1,2,1.0,10.0,1.0,4.0,1,0.0
5443,7.26347768191,7.26347768191,0.0,0.0,1.0,2.0,1,1,1.0,0.0,0.0,2.0,1,1.0
5444,7.50621951959,7.50621951959,7.0,4.0,10.0,5.0,1,1,1.0,10.0,0.0,3.0,1,1.0
5445,7.27460101827,7.27460101827,1.0,0.0,0.0,0.0,1,1,1.0,20.0,0.0,2.0,1,0.0
5446,7.25652453635,1.81413113409,3.0,12.0,19.0,11.0,3,4,2.0,30.0,0.0,3.0,2,0.5
5447,7.50195285048,7.50195285048,4.0,0.0,2.0,2.0,1,1,1.0,10.0,0.0,2.0,1,0.0
5448,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
5449,7.27204912787,7.27204912787,5.0,2.0,1.0,0.0,1,1,1.0,5.0,0.0,2.0,1,1.0
5450,7.04246961592,2.34748987197,9.0,30.0,6.0,5.0,1,3,1.0,30.0,0.0,4.0,2,1.0
5451,7.50436336152,7.50436336152,0.0,1.0,25.0,33.0,1,1,1.0,5.0,0.0,1.0,1,1.0
5452,7.41660067961,1.48332013592,60.0,87.0,44.0,19.0,2,5,4.0,40.0,12.0,19.0,2,0.8
5453,7.50441849957,7.50441849957,0.0,2.0,3.0,1.0,1,1,1.0,10.0,0.0,1.0,1,1.0
5454,7.27154178124,7.27154178124,2.0,7.0,5.0,1.0,1,1,0.0,0.0,0.0,1.0,1,1.0
5455,7.7327122403,3.86635612015,7.0,1.0,0.0,0.0,1,2,1.0,5.0,5.0,0.0,1,0.0
5456,7.74182593925,3.87091296963,24.0,8.0,4.0,4.0,2,2,2.0,35.0,5.0,1.0,1,0.5
5457,7.49072850518,7.49072850518,90.0,34.0,22.0,2.0,1,1,1.0,20.0,4.0,1.0,1,1.0
5458,7.49036300668,7.49036300668,1.0,2.0,1.0,1.0,1,1,1.0,20.0,0.0,5.0,1,1.0
5459,7.50404708909,7.50404708909,5.0,4.0,0.0,0.0,1,1,1.0,5.0,1.0,1.0,1,0.0
5460,7.5500909874,2.5166969958,21.0,5.0,7.0,3.0,2,3,1.0,15.0,1.0,3.0,1,0.666666666667
5461,7.26556953675,7.26556953675,0.0,2.0,0.0,4.0,1,1,1.0,0.0,0.0,1.0,1,1.0
5462,7.51440788359,7.51440788359,5.0,5.0,5.0,0.0,1,1,1.0,15.0,1.0,4.0,1,1.0
5463,7.50436336152,7.50436336152,0.0,0.0,0.0,0.0,1,1,1.0,15.0,0.0,1.0,1,0.0
5464,7.5012877531,7.5012877531,41.0,16.0,12.0,4.0,1,1,0.0,0.0,1.0,1.0,1,0.0
5465,7.43027248449,3.71513624225,2.0,3.0,1.0,7.0,1,2,1.0,20.0,2.0,6.0,1,1.0
5466,7.50436336152,2.50145445384,0.0,10.0,9.0,2.0,2,3,2.0,15.0,1.0,0.0,2,0.5
5467,7.50436336152,7.50436336152,0.0,0.0,0.0,0.0,1,1,0.0,5.0,1.0,0.0,1,1.0
5468,7.49049428226,3.74524714113,0.0,1.0,5.0,2.0,1,2,1.0,10.0,1.0,1.0,1,1.0
5469,7.50840318593,7.50840318593,0.0,1.0,5.0,1.0,1,1,0.0,0.0,0.0,3.0,1,1.0
5470,7.50436336152,7.50436336152,0.0,0.0,3.0,0.0,1,1,1.0,15.0,0.0,1.0,1,1.0
5471,7.00799728682,7.00799728682,0.0,2.0,0.0,1.0,1,1,1.0,5.0,0.0,2.0,1,1.0
5472,7.49551574195,3.74775787098,0.0,6.0,1.0,0.0,1,2,2.0,15.0,0.0,2.0,2,1.0
5473,7.27995090438,3.63997545219,1.0,19.0,3.0,2.0,2,2,1.0,10.0,2.0,5.0,1,0.5
5474,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
5475,7.2803676069,7.2803676069,1.0,0.0,1.0,0.0,1,1,0.0,10.0,0.0,2.0,1,1.0
5476,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
5477,7.50931270139,7.50931270139,1.0,5.0,0.0,0.0,1,1,0.0,0.0,1.0,2.0,1,1.0
5478,7.51039795073,3.75519897536,6.0,5.0,4.0,4.0,1,2,2.0,20.0,5.0,4.0,1,1.0
5479,7.49499981622,3.74749990811,0.0,5.0,3.0,1.0,2,2,2.0,15.0,1.0,3.0,1,0.5
5480,7.50259436992,7.50259436992,10.0,7.0,4.0,1.0,1,1,1.0,5.0,1.0,1.0,1,1.0
5481,7.73808909515,7.73808909515,16.0,24.0,1.0,2.0,1,1,1.0,15.0,2.0,0.0,1,1.0
5482,7.50436336152,7.50436336152,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,1,1.0
5483,7.50436336152,7.50436336152,0.0,0.0,0.0,0.0,1,1,0.0,5.0,0.0,1.0,1,1.0
5484,7.7315148288,7.7315148288,0.0,7.0,8.0,1.0,1,1,1.0,5.0,1.0,6.0,1,0.0
5485,7.50436336152,7.50436336152,0.0,2.0,4.0,5.0,1,1,0.0,0.0,0.0,1.0,1,1.0
5486,7.7518178995,3.87590894975,0.0,0.0,0.0,0.0,2,2,1.0,5.0,2.0,1.0,1,0.5
5487,7.49072850518,7.49072850518,90.0,34.0,22.0,2.0,1,1,1.0,20.0,4.0,1.0,1,1.0
5488,7.26383289904,3.63191644952,1.0,1.0,0.0,1.0,1,2,0.0,0.0,3.0,2.0,1,1.0
5489,7.48567547033,3.74283773516,3.0,1.0,4.0,1.0,1,2,2.0,15.0,2.0,3.0,1,1.0
5490,7.48769083139,7.48769083139,5.0,5.0,1.0,0.0,1,1,1.0,5.0,4.0,0.0,1,1.0
5491,7.52355060803,7.52355060803,6.0,1.0,2.0,0.0,0,1,0.0,0.0,0.0,1.0,1,0.0
5492,7.50767337774,7.50767337774,0.0,6.0,0.0,1.0,1,1,1.0,10.0,1.0,2.0,1,0.0
5493,7.50629117719,3.7531455886,13.0,1.0,3.0,1.0,2,2,2.0,25.0,3.0,3.0,1,0.5
5494,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
5495,7.50626377537,3.75313188768,2.0,2.0,3.0,4.0,1,2,1.0,20.0,0.0,1.0,1,1.0
5496,7.51517398322,7.51517398322,8.0,14.0,22.0,1.0,1,1,1.0,5.0,1.0,1.0,1,1.0
5497,7.50436336152,7.50436336152,1.0,1.0,0.0,3.0,1,1,1.0,5.0,1.0,0.0,1,1.0
5498,7.49059860447,7.49059860447,3.0,4.0,7.0,0.0,1,1,1.0,10.0,2.0,3.0,1,1.0
5499,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
5500,7.27516073187,7.27516073187,39.0,29.0,10.0,2.0,1,1,0.0,10.0,0.0,2.0,1,1.0
5501,7.50436336152,7.50436336152,0.0,0.0,0.0,0.0,1,1,0.0,5.0,0.0,1.0,1,1.0
5502,7.5398955384,2.5132985128,4.0,5.0,13.0,10.0,3,3,2.0,15.0,3.0,4.0,2,0.333333333333
5503,7.2622910924,7.2622910924,0.0,2.0,5.0,0.0,1,1,1.0,10.0,0.0,2.0,1,1.0
5504,7.49191445711,7.49191445711,8.0,4.0,3.0,0.0,1,1,1.0,10.0,1.0,0.0,1,0.0
5505,7.50435224859,7.50435224859,0.0,0.0,2.0,0.0,1,1,1.0,5.0,1.0,6.0,1,0.0
5506,7.50571100978,3.75285550489,2.0,5.0,15.0,0.0,1,2,2.0,25.0,3.0,1.0,1,1.0
5507,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
5508,7.49348403042,7.49348403042,2.0,4.0,1.0,0.0,1,1,1.0,10.0,1.0,2.0,1,1.0
5509,7.76303357679,7.76303357679,6.0,4.0,4.0,17.0,1,1,0.0,0.0,1.0,0.0,1,0.0
5510,7.52204573061,3.7610228653,9.0,7.0,6.0,2.0,1,2,0.0,5.0,4.0,4.0,1,1.0
5511,7.50436336152,7.50436336152,4.0,4.0,0.0,1.0,1,1,1.0,5.0,0.0,1.0,1,0.0
5512,7.26342750914,7.26342750914,10.0,7.0,3.0,0.0,1,1,1.0,15.0,0.0,2.0,1,1.0
5513,7.51124906123,7.51124906123,4.0,7.0,3.0,3.0,1,1,1.0,5.0,0.0,1.0,1,0.0
5514,7.48310727222,2.49436909074,10.0,10.0,7.0,2.0,2,3,3.0,15.0,3.0,6.0,3,0.666666666667
5515,7.50544227061,7.50544227061,0.0,4.0,2.0,2.0,1,1,1.0,20.0,1.0,1.0,1,0.0
5516,7.26318730154,3.63159365077,1.0,0.0,0.0,0.0,1,2,0.0,10.0,0.0,1.0,1,1.0
5517,7.49142945144,3.74571472572,2.0,2.0,2.0,7.0,1,2,1.0,15.0,4.0,9.0,1,1.0
5518,7.51165602267,7.51165602267,4.0,1.0,3.0,0.0,1,1,0.0,0.0,2.0,1.0,1,1.0
5519,7.5132408925,7.5132408925,1.0,0.0,4.0,1.0,1,1,1.0,5.0,0.0,3.0,1,0.0
5520,7.50562266495,7.50562266495,2.0,8.0,21.0,2.0,1,1,1.0,15.0,2.0,3.0,1,1.0
5521,7.5142987504,2.50476625013,2.0,8.0,9.0,9.0,2,3,2.0,5.0,3.0,3.0,1,0.666666666667
5522,7.47256540322,7.47256540322,1.0,2.0,0.0,0.0,1,1,1.0,5.0,4.0,1.0,1,1.0
5523,7.0327206166,3.5163603083,0.0,0.0,3.0,0.0,1,2,1.0,5.0,0.0,6.0,1,1.0
5524,7.52731818767,7.52731818767,8.0,12.0,2.0,0.0,1,1,0.0,0.0,1.0,1.0,1,1.0
5525,7.50745637782,7.50745637782,3.0,4.0,4.0,0.0,1,1,0.0,10.0,3.0,1.0,1,1.0
5526,7.49593620513,7.49593620513,5.0,0.0,0.0,0.0,1,1,1.0,10.0,3.0,2.0,1,1.0
5527,7.49593620513,3.74796810256,5.0,0.0,0.0,0.0,1,2,1.0,10.0,3.0,3.0,1,1.0
5528,7.50436336152,3.75218168076,0.0,1.0,1.0,1.0,1,2,1.0,20.0,0.0,1.0,1,0.0
5529,7.51336359178,2.50445453059,4.0,4.0,1.0,0.0,1,3,1.0,25.0,5.0,4.0,2,1.0
5530,7.47690333216,2.49230111072,0.0,17.0,41.0,6.0,3,3,1.0,30.0,2.0,1.0,2,0.333333333333
5531,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
5532,7.49194557692,7.49194557692,1.0,1.0,20.0,15.0,1,1,0.0,0.0,1.0,2.0,1,1.0
5533,7.02415066307,3.51207533154,0.0,3.0,4.0,2.0,2,2,2.0,30.0,0.0,2.0,1,0.5
5534,7.24536881517,2.41512293839,16.0,22.0,6.0,0.0,1,3,2.0,40.0,0.0,2.0,1,1.0
5535,7.49392972019,7.49392972019,0.0,0.0,1.0,0.0,1,1,1.0,5.0,1.0,2.0,1,1.0
5536,7.48068303083,3.74034151541,0.0,11.0,4.0,0.0,2,2,2.0,25.0,1.0,3.0,2,0.5
5537,7.49318598342,3.74659299171,5.0,2.0,0.0,0.0,1,2,2.0,30.0,2.0,2.0,1,1.0
5538,7.26428268454,7.26428268454,3.0,5.0,0.0,0.0,1,1,1.0,10.0,0.0,2.0,1,0.0
5539,7.02702342751,3.51351171376,0.0,0.0,0.0,0.0,1,2,1.0,10.0,0.0,2.0,1,1.0
5540,7.03410393654,3.51705196827,0.0,3.0,3.0,1.0,1,2,0.0,0.0,0.0,1.0,1,1.0
5541,7.50436336152,7.50436336152,2.0,2.0,1.0,0.0,1,1,0.0,0.0,0.0,1.0,1,0.0
5542,7.26979168868,2.42326389623,3.0,15.0,4.0,0.0,2,3,2.0,15.0,0.0,2.0,1,0.0
5543,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
5544,7.50936096755,7.50936096755,16.0,6.0,3.0,0.0,1,1,1.0,5.0,0.0,2.0,1,0.0
5545,7.50436336152,3.75218168076,10.0,13.0,8.0,0.0,2,2,1.0,20.0,0.0,3.0,1,0.5
5546,7.54118910728,1.88529727682,0.0,4.0,4.0,3.0,1,4,2.0,20.0,0.0,1.0,1,1.0
5547,7.51329185788,7.51329185788,13.0,3.0,6.0,2.0,1,1,1.0,20.0,3.0,2.0,1,1.0
5548,7.75116428803,3.87558214402,0.0,1.0,5.0,2.0,1,2,0.0,10.0,1.0,0.0,1,0.0
5549,7.74814177485,7.74814177485,2.0,16.0,2.0,15.0,1,1,1.0,5.0,1.0,0.0,1,1.0
5550,7.51001039929,7.51001039929,1.0,2.0,3.0,1.0,1,1,0.0,0.0,1.0,2.0,1,1.0
5551,7.25937786763,7.25937786763,0.0,2.0,1.0,0.0,1,1,1.0,5.0,0.0,2.0,1,1.0
5552,7.50436336152,7.50436336152,3.0,0.0,2.0,0.0,1,1,0.0,0.0,1.0,0.0,1,1.0
5553,7.23239753657,3.61619876828,5.0,8.0,4.0,1.0,1,2,2.0,30.0,0.0,3.0,1,1.0
5554,7.48989835138,7.48989835138,1.0,0.0,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1,1.0
5555,7.51124906123,7.51124906123,4.0,7.0,3.0,3.0,1,1,1.0,5.0,0.0,1.0,1,0.0
5556,7.50436336152,7.50436336152,0.0,0.0,0.0,0.0,1,1,0.0,5.0,0.0,1.0,1,1.0
5557,7.74276302873,7.74276302873,6.0,10.0,7.0,0.0,1,1,1.0,20.0,2.0,0.0,1,1.0
5558,7.74868879099,7.74868879099,8.0,7.0,1.0,1.0,1,1,1.0,15.0,0.0,3.0,1,1.0
5559,7.49425638348,7.49425638348,5.0,1.0,2.0,1.0,1,1,0.0,0.0,0.0,2.0,1,1.0
5560,7.4905100723,3.74525503615,0.0,1.0,4.0,1.0,2,2,2.0,15.0,3.0,3.0,1,0.5
5561,7.51783605344,3.75891802672,26.0,9.0,1.0,0.0,1,2,1.0,5.0,2.0,1.0,1,1.0
5562,8.2129591896,4.1064795948,1.0,4.0,0.0,0.0,1,2,2.0,25.0,3.0,0.0,2,1.0
5563,7.47663480963,3.73831740482,0.0,1.0,3.0,1.0,2,2,2.0,10.0,2.0,9.0,1,0.5
5564,7.51595079198,3.75797539599,0.0,0.0,6.0,1.0,1,2,0.0,0.0,1.0,7.0,1,1.0
5565,7.50524050754,7.50524050754,0.0,4.0,1.0,0.0,1,1,1.0,5.0,1.0,2.0,1,0.0
5566,7.51229394546,7.51229394546,8.0,6.0,10.0,46.0,1,1,1.0,20.0,1.0,3.0,1,1.0
5567,7.2783384189,7.2783384189,0.0,1.0,1.0,2.0,1,1,0.0,5.0,0.0,1.0,1,0.0
5568,7.24033486944,2.41344495648,14.0,1.0,12.0,9.0,2,3,2.0,10.0,2.0,3.0,2,0.5
5569,7.50525897995,3.75262948997,0.0,1.0,2.0,0.0,2,2,2.0,25.0,2.0,2.0,1,0.0
5570,7.50581903723,3.75290951862,0.0,1.0,0.0,4.0,1,2,1.0,40.0,3.0,5.0,1,1.0
5571,7.48365779718,7.48365779718,79.0,33.0,12.0,11.0,1,1,1.0,5.0,1.0,0.0,1,1.0
5572,7.50667834912,7.50667834912,0.0,0.0,7.0,12.0,1,1,1.0,20.0,1.0,4.0,1,0.0
5573,7.51033619792,3.75516809896,7.0,6.0,1.0,0.0,2,2,2.0,20.0,2.0,2.0,1,0.5
5574,7.27696005308,7.27696005308,0.0,1.0,0.0,1.0,1,1,1.0,10.0,0.0,1.0,1,1.0
5575,7.53266776952,1.88316694238,12.0,19.0,21.0,27.0,1,4,2.0,30.0,5.0,23.0,2,1.0
5576,7.91873461228,3.95936730614,0.0,4.0,6.0,0.0,2,2,2.0,15.0,2.0,8.0,1,0.0
5577,7.48888779632,3.74444389816,3.0,3.0,13.0,4.0,1,2,1.0,10.0,1.0,0.0,1,1.0
5578,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
5579,7.50436336152,7.50436336152,0.0,0.0,0.0,0.0,1,1,1.0,5.0,1.0,0.0,1,0.0
5580,7.51944857255,7.51944857255,6.0,27.0,4.0,0.0,1,1,1.0,15.0,4.0,2.0,1,1.0
5581,7.28124528913,7.28124528913,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,1,1.0
5582,7.510312737,3.7551563685,3.0,4.0,1.0,0.0,1,2,1.0,25.0,5.0,9.0,1,1.0
5583,7.26539514685,3.63269757343,3.0,2.0,8.0,7.0,1,2,1.0,10.0,1.0,4.0,1,0.0
5584,7.48818327394,2.49606109131,22.0,17.0,4.0,0.0,2,3,1.0,5.0,5.0,4.0,2,0.5
5585,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
5586,7.49470844999,7.49470844999,0.0,3.0,5.0,2.0,1,1,1.0,5.0,1.0,3.0,1,1.0
5587,7.49072850518,7.49072850518,90.0,34.0,22.0,2.0,1,1,1.0,20.0,4.0,1.0,1,1.0
5588,7.50661840595,2.50220613532,3.0,16.0,14.0,14.0,2,3,1.0,15.0,7.0,5.0,1,0.5
5589,7.26562198231,2.4218739941,0.0,1.0,3.0,4.0,1,3,1.0,10.0,0.0,3.0,1,1.0
5590,7.72879388584,3.86439694292,0.0,2.0,3.0,0.0,2,2,2.0,10.0,1.0,7.0,2,0.0
5591,7.50436336152,7.50436336152,1.0,0.0,0.0,0.0,1,1,0.0,5.0,0.0,2.0,1,1.0
5592,7.51090542102,7.51090542102,15.0,1.0,4.0,1.0,1,1,0.0,0.0,1.0,2.0,1,1.0
5593,7.50827662508,3.75413831254,0.0,0.0,1.0,3.0,1,2,1.0,10.0,2.0,3.0,2,1.0
5594,7.97953800826,3.98976900413,0.0,3.0,12.0,3.0,2,2,2.0,5.0,0.0,3.0,1,0.5
5595,7.5533277744,1.51066555488,4.0,10.0,19.0,11.0,3,5,4.0,60.0,4.0,6.0,1,0.6
5596,7.29580077843,1.82395019461,4.0,4.0,3.0,5.0,3,4,4.0,35.0,2.0,10.0,2,0.5
5597,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
5598,7.76303357679,7.76303357679,6.0,4.0,4.0,17.0,1,1,0.0,0.0,1.0,0.0,1,0.0
5599,7.48862093174,7.48862093174,6.0,3.0,1.0,1.0,1,1,1.0,15.0,2.0,2.0,1,1.0
5600,7.71959698459,2.57319899486,6.0,16.0,23.0,0.0,2,3,2.0,5.0,2.0,1.0,1,0.5
5601,7.50279952419,3.7513997621,8.0,6.0,10.0,46.0,1,2,2.0,40.0,4.0,4.0,1,1.0
5602,7.51838543604,3.75919271802,0.0,0.0,0.0,0.0,1,2,0.0,15.0,1.0,1.0,1,1.0
5603,7.25587819477,7.25587819477,3.0,4.0,2.0,0.0,1,1,0.0,0.0,0.0,1.0,1,1.0
5604,7.50195398048,7.50195398048,0.0,0.0,1.0,0.0,1,1,1.0,5.0,1.0,1.0,1,1.0
5605,7.50251713784,2.50083904595,6.0,15.0,13.0,1.0,2,3,3.0,40.0,1.0,2.0,2,0.666666666667
5606,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
5607,7.50436336152,inf,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0
